A_Attr,S_Attr,BOW_Sum,Word_Score,Norm,Total_Words,Label
2,0,7,1.8330000000000002,2,more,0
2,0,2,0.526,1,equal,0
2,0,1,0,0,equal,0
2,0,10,2.515,4,more,0
2,0,7,2.6270000000000002,0,more,0
2,0,8,-0.8,3,less,0
2,0,2,2.492,0,more,0
2,0,2,-1.308,1,less,0
2,0,1,-0.03,1,less,0
2,0,12,-2.172,6,less,0
2,0,5,-0.32900000000000007,3,less,0
2,0,5,0.173,1,more,0
2,0,1,-1.104,1,less,0
2,0,11,-0.04700000000000007,3,more,0
2,0,2,0.5359999999999999,1,equal,0
2,0,3,0.9849999999999999,0,more,0
2,0,8,3.7710000000000004,0,more,0
2,0,6,-2.795,3,equal,0
2,0,2,-4.44,2,less,0
2,0,2,1.648,0,more,0
2,0,11,4.246,1,more,0
2,0,4,1.873,1,more,0
2,0,4,0.668,0,more,0
2,0,11,-0.01300000000000004,6,less,0
2,0,3,0.6629999999999999,0,more,0
2,0,2,-0.171,2,less,0
2,0,3,0.866,0,more,0
2,0,5,-0.875,3,less,0
2,0,8,3.4480000000000004,1,more,0
2,0,1,-0.342,1,less,0
2,0,11,0.517,4,more,0
2,0,8,-0.29899999999999993,4,equal,0
2,0,2,2.5260000000000002,0,more,0
2,0,8,6.710000000000001,0,more,0
2,0,3,0.495,0,more,0
2,0,2,-0.403,1,less,0
2,0,8,3.4680000000000004,1,more,0
2,0,3,-0.22199999999999998,3,less,0
2,0,6,2.323,0,more,0
2,0,4,0.7720000000000001,1,equal,0
2,0,3,-0.09100000000000003,1,more,0
2,0,8,2.169,0,more,0
2,0,3,0.917,0,more,0
2,0,2,0.032999999999999974,1,equal,0
2,0,2,-0.502,2,less,0
2,0,2,0,0,equal,0
2,0,2,-1.6219999999999999,2,less,0
2,0,5,3.846,0,more,0
2,0,3,0.7420000000000001,0,more,0
2,0,3,0.624,0,more,0
2,0,5,1.113,1,more,0
2,0,4,-0.3839999999999999,2,less,0
2,0,1,1.02,0,more,0
2,0,9,1.116,2,more,0
2,0,11,3.344,2,more,0
2,0,3,0.5,0,more,0
2,0,3,0.793,1,equal,0
2,0,1,0.541,0,more,0
2,0,3,-2.117,2,less,0
2,0,2,0.913,0,more,0
2,0,2,-0.022,1,less,0
2,0,3,-0.5700000000000001,1,equal,0
2,0,9,4.2379999999999995,3,more,0
2,0,1,-0.49,1,less,0
2,0,2,0.6930000000000001,0,more,0
2,0,7,0.597,1,more,0
2,0,2,1.859,1,equal,0
2,0,3,1.0,1,more,0
2,0,8,1.161,2,more,0
2,0,5,3.204,0,more,0
2,0,3,-0.28200000000000003,1,more,0
2,0,5,-0.067,1,more,0
2,0,7,-1.1169999999999998,3,equal,0
2,0,3,2.193,0,more,0
2,0,1,-0.784,1,less,0
2,0,10,-3.6559999999999997,4,less,0
2,0,5,1.118,0,more,0
2,0,4,2.207,0,more,0
2,0,2,1.337,0,more,0
2,0,11,0.06100000000000022,3,more,0
2,0,7,-0.276,4,less,0
2,0,15,-0.8649999999999999,8,less,0
2,0,7,2.971,0,more,0
2,0,3,-2.982,2,less,0
2,0,1,0.573,0,more,0
2,0,5,1.667,0,more,0
2,0,2,0,0,equal,0
2,0,2,-0.42200000000000004,1,equal,0
2,0,1,-1.454,1,less,0
2,1,6,2.0180000000000002,1,more,3
2,1,4,2.174,0,more,3
2,1,9,4.517,0,more,3
2,1,3,-0.20500000000000007,1,equal,3
2,1,9,-1.934,5,less,3
2,1,8,-3.541,4,less,3
2,1,12,0.46299999999999997,2,more,3
2,1,1,-0.099,1,less,3
2,1,2,0.499,0,more,3
2,1,2,0.133,1,equal,3
2,1,2,-0.4859999999999999,1,equal,3
2,1,2,0.593,0,more,3
2,1,8,3.747,2,more,3
2,1,1,0.091,0,more,3
2,1,3,0.33099999999999996,1,more,3
2,1,6,3.152,1,more,3
2,1,1,0.361,0,more,3
2,1,4,-0.389,2,less,3
2,1,7,0.898,1,more,3
2,1,5,0.39,1,more,3
2,1,4,1.148,0,more,3
2,1,8,-0.9100000000000001,3,equal,3
2,1,8,-0.29899999999999993,4,equal,3
2,1,1,0.332,0,more,3
2,1,8,0.21499999999999989,3,equal,3
2,1,9,2.766,1,more,3
2,1,8,3.4680000000000004,1,more,3
2,1,6,-2.123,4,less,3
2,1,8,2.076,1,more,3
2,1,2,0.616,0,more,3
2,1,2,-0.638,1,equal,3
2,1,3,0.23600000000000004,1,more,3
2,1,9,2.271,2,more,3
2,1,2,3.197,0,more,3
2,1,3,0.625,0,more,3
2,1,6,0.2740000000000001,2,equal,3
2,1,8,-0.3900000000000001,4,equal,3
2,1,3,0.45,0,more,3
2,1,1,0.651,0,more,3
2,1,9,0.273,5,less,3
2,1,11,4.47,3,more,3
2,1,2,-0.767,1,equal,3
2,1,1,0.506,0,more,3
2,1,2,-0.319,2,less,3
2,1,4,1.99,0,more,3
2,1,1,1.316,0,more,3
2,1,1,-0.469,1,less,3
2,1,10,1.8280000000000003,2,more,3
2,1,8,3.199,0,more,3
2,1,4,-1.68,3,less,3
2,1,2,-0.03,1,equal,3
2,1,3,1.506,0,more,3
2,1,3,1.379,0,more,3
2,1,12,2.3520000000000003,2,more,3
2,1,3,0.263,1,equal,3
2,1,1,0.692,0,more,3
2,1,2,0.083,0,more,3
2,1,4,0.224,1,more,3
2,1,10,4.203,0,more,3
2,1,5,1.131,1,more,3
2,1,6,1.7510000000000001,0,more,3
2,1,1,-0.183,1,less,3
2,1,1,0,0,equal,3
2,1,4,1.708,0,more,3
2,1,4,0.7739999999999999,1,more,3
2,1,2,0.36,0,more,3
2,1,8,-0.42900000000000016,3,equal,3
2,1,8,1.1400000000000001,3,more,3
2,1,2,1.348,0,more,3
2,1,1,-0.217,1,less,3
2,1,4,0.846,0,more,3
2,1,4,0.984,0,more,3
2,1,1,0.225,0,more,3
2,1,1,0.703,0,more,3
2,1,2,-0.779,1,less,3
2,1,1,-0.385,1,less,3
2,1,9,-0.554,3,more,3
2,1,1,0.573,0,more,3
2,1,7,2.5400000000000005,1,more,3
2,1,7,2.318,0,more,3
2,1,4,-0.132,2,equal,3
2,1,4,2.553,0,more,3
2,2,1,-0.098,1,less,2
2,2,1,0.924,0,more,2
2,2,3,1.388,0,more,2
2,2,18,-2.896,6,less,2
2,2,1,0.838,0,more,2
2,2,2,-0.448,1,equal,2
2,2,1,0,0,equal,2
2,2,11,1.7480000000000004,4,equal,2
2,2,1,-0.146,1,less,2
2,2,1,2.494,0,more,2
2,2,3,0.364,0,more,2
2,2,9,-3.891,6,less,2
2,2,1,0,0,more,2
2,2,4,-0.607,1,more,2
2,2,3,0.357,1,more,2
2,2,2,-0.251,1,less,2
2,2,1,0,0,equal,2
2,2,1,1.604,0,more,2
2,2,1,0.294,0,more,2
2,2,2,0.563,0,more,2
2,2,10,-2.387000000000001,6,less,2
2,2,7,0.49000000000000005,4,less,2
2,2,3,-0.101,1,less,2
2,2,11,-0.802,6,less,2
2,2,1,0.964,0,more,2
2,2,3,-0.47100000000000003,1,equal,2
2,2,4,2.817,0,more,2
2,2,1,0.091,0,more,2
2,2,3,-0.07700000000000008,1,more,2
2,2,5,1.3820000000000001,1,more,2
2,2,1,0.703,0,more,2
2,2,1,-1.296,1,less,2
2,2,3,-0.8700000000000001,3,less,2
2,2,2,-0.349,2,less,2
2,2,11,0.6819999999999999,5,less,2
2,2,1,1.002,0,more,2
2,2,1,-1.539,1,less,2
2,2,1,0.012,0,more,2
2,2,11,-3.391,6,less,2
2,2,1,0.499,0,more,2
2,2,2,-0.07800000000000001,1,equal,2
2,2,12,1.193,4,equal,2
2,2,10,-0.9909999999999999,5,less,2
2,2,1,-0.524,1,less,2
2,2,1,-0.146,1,less,2
2,2,11,4.058,2,more,2
2,2,9,2.2619999999999996,3,more,2
2,2,8,3.4170000000000003,1,more,2
2,2,1,0.573,0,more,2
2,2,2,0.665,1,equal,2
2,2,11,3.047,2,more,2
2,2,14,-2.1270000000000002,7,less,2
2,2,11,1.7809999999999997,3,more,2
2,2,1,-0.989,1,less,2
2,2,2,0.357,1,equal,2
2,2,1,-0.183,1,less,2
2,2,2,0.287,0,more,2
2,2,9,2.271,2,more,2
2,2,2,0.49499999999999994,1,equal,2
2,2,11,4.246,1,more,2
2,2,1,-0.892,1,less,2
4,3,8,2.6020000000000003,0,more,2
4,3,10,2.1610000000000005,2,more,2
4,3,9,-7.823,7,less,2
4,3,2,1.877,0,more,2
4,3,2,0.812,0,more,2
4,3,2,-0.201,1,equal,2
4,3,7,2.714,1,more,2
4,3,2,-0.833,2,less,2
4,3,7,-0.15700000000000014,3,more,2
4,3,5,2.181,1,more,2
4,3,4,0.44599999999999995,1,more,2
4,3,2,1.9989999999999999,0,more,2
4,3,2,-0.271,1,less,2
4,3,1,1.181,0,more,2
4,3,3,0.127,0,more,2
4,3,5,0.7110000000000001,2,equal,2
4,3,3,0.125,1,equal,2
4,3,5,2.42,0,more,2
4,3,13,0.997,3,more,2
4,3,9,-0.0779999999999999,3,more,2
4,3,2,0.753,0,more,2
4,3,1,1.36,0,more,2
4,3,3,-1.092,2,less,2
4,3,5,3.154000000000001,2,equal,2
4,3,2,-1.6589999999999998,2,less,2
4,3,3,0.614,0,more,2
4,3,5,-1.003,1,more,2
4,3,3,-0.685,2,less,2
4,3,5,3.7609999999999997,1,more,2
4,3,10,2.798,2,more,2
4,3,6,2.5090000000000003,3,equal,2
4,3,9,1.04,4,more,2
4,3,6,2.13,1,more,2
4,3,6,1.7399999999999998,0,more,2
4,3,8,1.699,1,more,2
4,3,3,0.20799999999999996,2,less,2
4,3,1,0,0,equal,2
4,3,1,0.091,0,more,2
4,3,2,0.151,0,more,2
4,3,2,-0.18,1,equal,2
4,3,15,9.908999999999999,0,more,2
4,3,2,0,0,equal,2
4,3,7,3.555,0,more,2
4,3,2,0.867,1,equal,2
4,3,3,3.878,0,more,2
4,3,1,1.441,0,more,2
4,3,7,-1.9849999999999999,5,less,2
4,3,5,4.124,0,more,2
4,3,3,1.4100000000000001,0,more,2
4,3,1,0,0,more,2
4,3,9,3.257,1,more,2
4,3,12,3.0149999999999997,2,more,2
4,3,1,0.026,0,more,2
4,3,5,0.16900000000000018,2,equal,2
4,3,9,0.47099999999999986,2,more,2
4,3,1,0.117,0,more,2
4,3,9,2.2619999999999996,3,more,2
4,3,8,2.932,0,more,2
4,3,11,0.327,3,more,2
4,3,3,3.045,0,more,2
4,3,1,0.573,0,more,2
4,3,1,0.481,0,more,2
4,3,11,3.047,2,more,2
4,3,6,3.1300000000000003,1,more,2
4,3,2,0.623,0,more,2
4,3,4,2.362,0,more,2
4,3,7,0.8960000000000001,3,more,2
4,3,3,-0.74,1,equal,2
4,3,6,0.28700000000000003,1,more,2
4,3,10,4.7,0,more,2
4,3,5,1.4589999999999999,1,more,2
4,3,9,1.2329999999999999,4,more,2
4,3,9,1.627,2,more,2
4,3,1,1.181,0,more,2
4,3,10,5.6979999999999995,2,more,2
2,2,3,-0.6739999999999999,2,less,0
2,2,1,0.343,0,more,0
2,2,1,1.884,0,more,0
2,2,5,0.87,2,less,0
2,2,1,0,0,more,0
2,2,1,0.315,0,more,0
2,2,12,2.3369999999999997,3,more,0
2,2,1,0.863,0,more,0
2,2,1,-0.451,1,less,0
2,2,4,-0.5880000000000001,1,equal,0
2,2,1,0.338,0,more,0
2,2,3,0.093,0,more,0
2,2,6,-0.8270000000000002,3,less,0
2,2,9,-1.2189999999999999,3,equal,0
2,2,2,0.549,0,more,0
2,2,2,0.035,1,equal,0
2,2,2,1.8030000000000002,0,more,0
2,2,3,0.012,0,more,0
2,2,2,-0.05700000000000005,1,equal,0
2,2,2,-1.66,2,less,0
2,2,3,1.7630000000000001,1,more,0
2,2,7,4.775,0,more,0
2,2,4,0.6380000000000002,2,less,0
2,2,1,-0.31,1,less,0
2,2,2,0.59,0,more,0
2,2,2,0.714,0,more,0
2,2,5,-0.459,3,less,0
2,2,3,0.586,2,less,0
2,2,4,0.904,1,more,0
2,2,7,4.436,1,more,0
2,2,4,-1.635,2,equal,0
2,2,3,-1.032,2,less,0
2,2,2,-0.122,1,equal,0
2,2,1,0,0,equal,0
2,2,1,0.483,0,more,0
2,2,8,1.7670000000000001,0,more,0
2,2,2,0.7050000000000001,0,more,0
2,2,2,-0.946,2,less,0
2,2,3,0.44699999999999984,1,more,0
2,2,4,2.284,0,more,0
2,2,2,-0.7070000000000001,1,equal,0
2,2,1,0.156,0,more,0
2,2,3,0.30699999999999994,1,more,0
2,2,4,2.436,0,more,0
2,2,2,0.10300000000000001,1,equal,0
2,2,4,0.06699999999999995,1,equal,0
2,2,1,0.599,0,more,0
2,2,2,-0.095,1,equal,0
2,2,2,-0.5780000000000001,1,equal,0
2,2,5,-3.723,3,less,0
2,2,3,-0.18899999999999997,1,equal,0
2,2,2,1.653,0,more,0
2,2,3,0.10999999999999999,1,equal,0
2,2,6,2.3890000000000002,0,more,0
2,2,3,1.2890000000000001,0,more,0
2,2,5,-0.4870000000000001,3,less,0
2,2,3,-0.433,2,less,0
2,2,1,-0.061,1,less,0
2,2,2,-0.13,2,less,0
2,2,2,-2.588,2,less,0
2,2,1,-0.412,1,less,0
2,2,6,1.1580000000000001,1,more,0
2,2,12,2.0549999999999997,4,more,0
2,2,3,0.289,0,more,0
2,2,1,0,0,equal,0
2,2,7,-0.966,2,more,0
2,2,2,-0.31100000000000005,1,equal,0
2,2,4,1.853,0,more,0
2,2,1,0.657,0,more,0
2,2,1,0,0,equal,0
2,2,2,0.9239999999999999,0,more,0
2,2,3,-0.44300000000000006,1,more,0
2,2,1,-0.587,1,less,0
2,2,9,2.595,2,more,0
2,2,2,0,0,more,0
2,2,3,0.512,1,more,0
2,2,1,0.573,0,more,0
2,2,4,0.4919999999999999,2,equal,0
2,2,3,-1.013,2,less,0
1,0,1,0,0,equal,0
1,0,1,-0.166,1,less,0
1,0,4,0.778,1,more,0
1,0,10,1.3559999999999999,2,more,0
1,0,11,2.862,2,more,0
1,0,3,1.602,0,more,0
1,0,10,-0.624,4,less,0
1,0,2,0.488,0,more,0
1,0,4,3.241,0,more,0
1,0,1,0.439,0,more,0
1,0,3,-1.4300000000000002,2,less,0
1,0,2,0.20099999999999998,1,equal,0
1,0,2,0.359,0,more,0
1,0,3,-1.349,2,less,0
1,0,1,-0.039,1,less,0
1,0,3,1.4200000000000002,0,more,0
1,0,6,1.4729999999999999,1,more,0
1,0,2,-1.619,1,equal,0
1,0,6,2.537,1,more,0
1,0,1,0,0,more,0
1,0,8,0.8160000000000001,3,more,0
1,0,6,0.855,1,more,0
1,0,3,0.216,0,more,0
1,0,2,-0.509,2,less,0
1,0,5,2.208,1,more,0
1,0,1,0.312,0,more,0
1,0,2,2.5340000000000003,0,more,0
1,0,1,0.312,0,more,0
1,0,5,-0.18200000000000022,2,more,0
1,0,2,-1.0679999999999998,1,equal,0
1,0,5,1.512,0,more,0
1,0,6,2.67,0,more,0
1,0,1,0,0,equal,0
1,0,1,-2.996,1,less,0
1,0,5,-1.6860000000000002,3,less,0
1,0,10,4.611999999999999,2,more,0
1,0,2,1.5450000000000002,1,equal,0
1,0,11,-0.09300000000000008,5,less,0
1,0,1,0.197,0,more,0
1,0,8,3.2189999999999994,0,more,0
1,0,1,0,0,equal,0
1,0,1,0.091,0,more,0
1,0,3,0.669,0,more,0
1,0,2,0.207,0,more,0
1,0,3,0.46699999999999997,0,more,0
1,0,8,1.436,2,more,0
1,0,12,0.7720000000000002,1,more,0
1,0,9,0.32100000000000006,3,more,0
1,0,1,1.59,0,more,0
1,0,4,-0.14400000000000002,3,less,0
1,0,8,3.299,3,equal,0
1,0,9,6.175,0,more,0
1,0,7,-0.31699999999999995,3,less,0
1,0,2,0.8759999999999999,1,equal,0
1,0,7,1.669,1,more,0
1,0,3,3.023,1,more,0
1,0,9,2.8369999999999997,2,more,0
1,0,10,5.6209999999999996,2,more,0
1,0,5,3.072,1,more,0
1,0,1,0.573,0,more,0
1,0,3,1.55,0,more,0
1,0,8,0.897,2,more,0
1,0,1,2.035,0,more,0
1,0,11,3.4250000000000003,2,more,0
1,0,11,3.109,2,more,0
1,0,1,-0.853,1,less,0
1,0,9,4.252,1,more,0
1,0,1,0.428,0,more,0
1,0,11,4.515,3,more,0
1,0,1,1.884,0,more,0
1,0,7,2.7840000000000003,2,more,0
1,0,4,0.646,2,equal,0
2,0,12,2.058,3,more,1
2,0,3,0.8380000000000001,0,more,1
2,0,11,0.743,2,more,1
2,0,3,2.593,0,more,1
2,0,4,-1.3,3,less,1
2,0,3,-1.712,2,less,1
2,0,3,0.9949999999999999,1,more,1
2,0,4,1.595,0,more,1
2,0,8,2.166,3,less,1
2,0,7,-2.2680000000000002,4,less,1
2,0,11,-2.678,5,less,1
2,0,6,-0.4169999999999998,2,more,1
2,0,13,-1.362,4,equal,1
2,0,3,0.618,1,more,1
2,0,4,-0.799,2,less,1
2,0,7,-0.08599999999999997,2,more,1
2,0,7,-0.094,2,more,1
2,0,2,0.453,0,more,1
2,0,10,-1.721,4,more,1
2,0,11,1.1110000000000002,5,equal,1
2,0,2,1.381,0,more,1
2,0,12,-2.8529999999999998,6,equal,1
2,0,9,1.9459999999999997,2,more,1
2,0,10,-0.03400000000000014,3,more,1
2,0,10,-11.744000000000002,8,less,1
2,0,7,-0.9,3,equal,1
2,0,5,-0.16100000000000003,1,more,1
2,0,11,-2.9360000000000004,6,less,1
2,0,9,-0.9430000000000001,4,less,1
2,0,7,2.433,0,more,1
2,0,7,-4.21,4,less,1
2,0,7,0.09800000000000006,2,more,1
2,0,6,-1.0610000000000004,1,more,1
2,0,2,1.58,0,more,1
2,0,13,3.118,3,more,1
2,0,9,-1.7460000000000004,3,equal,1
2,0,9,-2.662,5,less,1
2,0,5,1.165,1,more,1
2,0,7,-0.15100000000000002,1,equal,1
2,0,2,-0.9639999999999999,1,equal,1
2,0,2,0.098,1,equal,1
2,0,4,0,0,equal,1
2,0,3,0.9099999999999999,0,more,1
2,0,13,3.274,2,more,1
2,0,11,0.42699999999999994,2,more,1
2,0,6,3.075,1,more,1
2,0,9,1.9239999999999997,1,more,1
2,0,10,-2.176,3,more,1
2,0,4,-0.21400000000000002,1,more,1
2,0,5,0.8029999999999999,1,more,1
2,0,6,3.113,2,more,1
2,0,3,1.904,0,more,1
2,0,11,1.7369999999999999,4,more,1
2,0,12,-2.202,7,less,1
2,0,5,-2.319,4,less,1
2,0,14,-1.8450000000000002,6,less,1
2,0,2,-0.13,1,less,1
2,0,9,1.5170000000000001,0,more,1
2,0,3,-2.233,2,less,1
2,0,12,-1.611,5,equal,1
2,0,4,1.194,1,more,1
2,0,10,-0.993,4,less,1
2,0,3,2.6710000000000003,0,more,1
2,0,10,2.2230000000000003,1,more,1
2,0,1,0.662,0,more,1
2,0,12,0.016999999999999738,5,equal,1
2,0,6,0.71,1,more,1
2,0,10,3.052,0,more,1
2,0,3,-0.335,1,less,1
2,0,9,-1.2400000000000002,3,more,1
2,0,12,4.857000000000001,1,more,1
2,0,11,2.504,3,more,1
2,0,8,0.854,1,more,1
2,0,1,0.342,0,more,1
2,0,10,0.69,6,less,1
2,0,8,2.075,0,more,1
2,0,7,0.08599999999999997,2,equal,1
2,0,9,0.062000000000000055,2,more,1
2,0,12,-2.8659999999999997,7,less,1
2,0,4,-0.647,1,less,1
2,0,5,-0.575,3,less,1
2,0,10,0.705,2,more,1
2,0,3,-0.538,1,equal,1
2,0,1,0.573,0,more,1
2,0,3,-1.296,1,less,1
2,0,5,1.666,0,more,1
2,0,7,2.607,0,more,1
2,0,8,0.11399999999999999,1,more,1
2,0,13,3.7569999999999983,3,more,1
3,1,1,0.662,0,more,2
3,1,1,-0.098,1,less,2
3,1,4,-0.751,1,more,2
3,1,3,0.023000000000000007,2,less,2
3,1,3,0.43699999999999994,1,equal,2
3,1,5,-3.2809999999999997,3,less,2
3,1,1,0.305,0,more,2
3,1,10,1.8250000000000002,4,more,2
3,1,10,5.1690000000000005,1,more,2
3,1,10,3.2560000000000002,3,more,2
3,1,1,0,0,equal,2
3,1,2,1.665,0,more,2
3,1,11,3.4,3,more,2
3,1,1,-1.323,1,less,2
3,1,5,0.37,2,equal,2
3,1,2,0,0,equal,2
3,1,2,0.396,1,equal,2
3,1,1,0,0,equal,2
3,1,3,-0.10199999999999998,2,less,2
3,1,4,0,0,equal,2
3,1,3,-1.561,1,equal,2
3,1,1,-0.011,1,less,2
3,1,2,0.73,0,more,2
3,1,1,1.379,0,more,2
3,1,8,3.3840000000000003,0,more,2
3,1,14,1.521,4,more,2
3,1,3,-0.353,1,less,2
3,1,2,0.662,0,more,2
3,1,1,0.225,0,more,2
3,1,2,0.47600000000000003,0,more,2
3,1,1,0.73,0,more,2
3,1,11,2.0780000000000003,2,more,2
3,1,1,0,0,equal,2
3,1,1,0,0,more,2
3,1,11,8.596,2,more,2
3,1,1,-0.146,1,less,2
3,1,8,0.46799999999999997,3,less,2
3,1,5,1.428,0,more,2
3,1,13,0.2660000000000001,6,less,2
3,1,7,5.734999999999999,0,more,2
3,1,3,2.312,0,more,2
3,1,2,0.159,1,equal,2
3,1,7,4.465000000000001,0,more,2
3,1,4,1.092,1,more,2
3,1,2,0.064,0,more,2
3,1,2,0.551,0,more,2
3,1,6,0.747,0,more,2
3,1,1,-0.146,1,less,2
3,1,7,1.855,0,more,2
3,1,11,4.058,2,more,2
3,1,9,2.2619999999999996,3,more,2
3,1,6,1.013,1,more,2
3,1,1,-0.49,1,less,2
3,1,1,0.028,0,more,2
3,1,2,1.162,0,more,2
3,1,1,0.573,0,more,2
3,1,1,-0.102,1,less,2
3,1,11,3.047,2,more,2
3,1,12,2.867,2,more,2
3,1,1,2.035,0,more,2
3,1,10,3.6230000000000007,1,more,2
3,1,9,2.271,2,more,2
3,1,15,3.3009999999999997,2,more,2
3,1,10,0.02500000000000019,3,more,2
3,1,11,4.246,1,more,2
3,1,1,1.181,0,more,2
2,0,3,1.127,0,more,1
2,0,2,-0.881,1,equal,1
2,0,1,-0.073,1,less,1
2,0,2,-0.09100000000000008,1,equal,1
2,0,1,0,0,equal,1
2,0,2,2.167,0,more,1
2,0,6,1.0590000000000002,4,less,1
2,0,3,0.597,0,more,1
2,0,5,1.03,1,more,1
2,0,1,0.543,0,more,1
2,0,5,0.31299999999999994,2,equal,1
2,0,2,0.695,0,more,1
2,0,6,-0.76,2,less,1
2,0,3,-1.181,3,less,1
2,0,3,-0.797,3,less,1
2,0,2,0.757,0,more,1
2,0,1,0.402,0,more,1
2,0,6,-0.07999999999999999,3,less,1
2,0,1,-0.2,1,less,1
2,0,1,-2.996,1,less,1
2,0,3,-0.099,1,less,1
2,0,2,-1.3650000000000002,1,equal,1
2,0,5,-1.022,1,less,1
2,0,3,1.335,0,more,1
2,0,9,3.117,1,more,1
2,0,1,0.43,0,more,1
2,0,10,1.85,3,more,1
2,0,2,0.23099999999999998,1,equal,1
2,0,14,0.10699999999999976,5,more,1
2,0,3,0.383,0,more,1
2,0,2,-0.30699999999999994,1,equal,1
2,0,7,1.464,2,equal,1
2,0,2,0.491,1,equal,1
2,0,2,-0.862,2,less,1
2,0,4,1.9889999999999999,2,equal,1
2,0,1,0.246,0,more,1
2,0,4,0.19699999999999998,2,less,1
2,0,8,-2.06,5,less,1
2,0,2,-0.133,1,less,1
2,0,1,-1.823,1,less,1
2,0,3,-0.4580000000000001,1,more,1
2,0,1,0.703,0,more,1
2,0,3,-0.261,2,less,1
2,0,5,1.1300000000000001,1,more,1
2,0,1,0.299,0,more,1
2,0,2,0.755,1,equal,1
2,0,4,-0.312,1,equal,1
2,0,3,-1.682,2,less,1
2,0,1,0.703,0,more,1
2,0,3,-1.3800000000000001,1,equal,1
2,0,3,0.835,0,more,1
2,0,2,0.613,0,more,1
2,0,1,0.355,0,more,1
2,0,2,0.8420000000000001,1,equal,1
2,0,2,-1.998,2,less,1
2,0,1,0.017,0,more,1
2,0,8,-4.446999999999999,6,less,1
2,0,10,1.3980000000000001,2,more,1
2,0,2,-0.403,1,equal,1
2,0,1,-0.299,1,less,1
2,0,1,0.573,0,more,1
2,0,2,-0.515,1,less,1
2,0,1,-0.217,1,less,1
2,0,3,1.142,0,more,1
2,0,1,0.662,0,more,1
2,0,8,1.5710000000000002,3,equal,1
2,0,4,-0.22399999999999998,1,equal,1
2,0,2,3.414,0,more,1
2,0,1,0.091,0,more,1
2,0,1,0.287,0,more,1
2,0,2,-0.14200000000000002,1,equal,1
2,1,2,-0.707,1,less,2
2,1,1,-0.159,1,less,2
2,1,3,-0.8180000000000001,2,less,2
2,1,2,0.973,0,more,2
2,1,4,-0.135,1,more,2
2,1,4,0.403,1,more,2
2,1,1,0.205,0,more,2
2,1,1,0.838,0,more,2
2,1,3,-0.392,1,less,2
2,1,2,0.826,0,more,2
2,1,2,1.8559999999999999,0,more,2
2,1,3,0.7320000000000001,0,more,2
2,1,11,1.9790000000000003,3,more,2
2,1,1,0.091,0,more,2
2,1,3,0.344,1,more,2
2,1,6,2.756,0,more,2
2,1,3,1.646,1,more,2
2,1,1,0.256,0,more,2
2,1,3,-1.911,1,less,2
2,1,2,-0.010000000000000009,1,equal,2
2,1,1,0.323,0,more,2
2,1,2,-0.44799999999999995,1,equal,2
2,1,7,3.1910000000000003,0,more,2
2,1,2,1.4040000000000001,0,more,2
2,1,1,-0.412,1,less,2
2,1,1,0.246,0,more,2
2,1,1,-2.05,1,less,2
2,1,5,2.5700000000000003,1,more,2
2,1,3,1.36,0,more,2
2,1,1,0.341,0,more,2
2,1,1,0.26,0,more,2
2,1,1,0.452,0,more,2
2,1,9,0.08400000000000009,3,more,2
2,1,1,0.091,0,more,2
2,1,1,0,0,equal,2
2,1,13,0.834,4,more,2
2,1,1,0.062,0,more,2
2,1,3,1.214,0,more,2
2,1,6,-0.353,2,less,2
2,1,4,0.07999999999999996,2,equal,2
2,1,4,-0.989,1,less,2
2,1,7,1.766,0,more,2
2,1,4,-0.492,2,less,2
2,1,7,1.3599999999999999,1,more,2
2,1,5,0.247,2,equal,2
2,1,3,0.183,1,equal,2
2,1,1,0.092,0,more,2
2,1,8,2.8770000000000007,1,more,2
2,1,3,3.0340000000000003,0,more,2
2,1,1,-0.524,1,less,2
2,1,2,1.281,0,more,2
2,1,1,0.305,0,more,2
2,1,1,1.045,0,more,2
2,1,1,0.573,0,more,2
2,1,3,1.0030000000000001,1,more,2
2,1,2,2.0509999999999997,0,more,2
2,1,2,0.811,0,more,2
2,1,2,0.153,1,equal,2
2,1,2,1.54,0,more,2
2,1,2,-0.252,1,equal,2
2,1,9,3.544,1,more,2
2,1,3,-1.033,1,more,2
2,1,1,1.181,0,more,2
1,0,1,0,0,equal,2
1,0,3,-0.129,1,less,2
1,0,5,0.968,2,more,2
1,0,8,2.3129999999999997,2,more,2
1,0,3,1.277,0,more,2
1,0,6,0.363,2,more,2
1,0,1,0.841,0,more,2
1,0,3,1.5190000000000001,1,more,2
1,0,12,0.08299999999999996,5,less,2
1,0,9,-2.4720000000000004,7,less,2
1,0,2,-0.064,2,less,2
1,0,1,-0.224,1,less,2
1,0,10,3.2700000000000005,3,more,2
1,0,5,-0.6890000000000001,1,equal,2
1,0,3,-0.492,2,less,2
1,0,7,-0.45199999999999996,4,less,2
1,0,3,0.187,1,more,2
1,0,3,0.7730000000000001,1,more,2
1,0,2,-1.375,2,less,2
1,0,1,0.727,0,more,2
1,0,2,0.588,0,more,2
1,0,2,-0.29300000000000004,1,equal,2
1,0,2,0,0,equal,2
1,0,8,1.706,1,more,2
1,0,1,0,0,equal,2
1,0,5,1.503,1,more,2
1,0,2,1.273,0,more,2
1,0,3,0.11899999999999991,1,more,2
1,0,2,-0.235,2,less,2
1,0,4,3.1069999999999998,0,more,2
